snumat-id,formula,HSE,GGA
SM-12795,Li12N16Sr8Nb4,3.114683,2.062809
SM-12797,Li12N16Sr8Ta4,3.145308,2.156739
SM-9565,Li12Na4Si24,0.514384,0.125585
SM-12798,Na10Li6Ti4S16,3.293226,2.213734
SM-16226,Sb1Ni2Li3O6,4.110841,2.937024999999999
SM-18930,V6O13Li3,0.8241219999999999,0.315262
SM-12799,Sb1Zn2Li3O6,4.300736,3.032205
SM-666,Li6P2,1.319548,0.712243
SM-667,P28Li12,2.471589,1.752837
SM-9566,Sb4S12Li12,3.057002,2.272851
SM-4445,Sb2Li6,1.026896,0.493948
SM-4430,Li3Sb1,1.239548,0.7011539999999999
SM-12800,Se14Li8Sn4Mn2,2.369312,1.4433259999999999
SM-2827,Mo2Li8O10,3.7574929999999997,2.508937
SM-4017,Li2N1Na1,3.687496,2.562444
SM-3960,Li2N1Na1,3.699214,2.575193
SM-9568,Sr2Li8N4,1.8271009999999999,0.9321889999999999
SM-9569,Ta4N12Li16,3.746719,2.687
SM-18344,Si2N6Sr3Li4,3.206716,2.09969
SM-20543,Pb2Li8O8,2.722158,1.3327039999999999
SM-2828,Se2Li8O10,4.347189,2.463693
SM-2829,Te2Li8O10,4.312829,2.709964
SM-9570,Li4Sr1P2,1.660941,0.9822369999999999
SM-9571,Li16Sn4S16,3.3185919999999998,2.313356
SM-9573,Sn4Se16Li16,2.439552,1.591475
SM-20544,Li5Na1N2,3.955694,2.832299
SM-4044,N2Na1Li5,1.39091,0.5752769999999999
SM-2831,Sb1Li5O5,4.519483,2.947413
SM-9576,Re3Li15O18,3.337748,2.166563
SM-2832,Li5Re1O6,3.609245,2.1774
SM-14025,W4O14Li10,1.1475,0.037333999999999
SM-13541,V2P4O18Li10,2.881189,0.0
SM-3961,Mo2N8Li12,3.937998,2.705833
SM-3962,W2N8Li12,4.173398,3.113541
SM-2833,Te3Li18O18,4.504824,2.923809
SM-3963,Nb8N32Li56,4.387854,3.357875
SM-3964,Li56P8N32,4.7831339999999996,3.561336
SM-3965,Ta8N32Li56,4.402637,3.367629
SM-4019,V2N8Li14,3.310758,2.458405
SM-3984,Se2N4Li16,2.994971,1.930054
SM-3967,Te2N4Li16,3.379276,2.427712
SM-2837,Pb3O18Li24,3.682106,2.296796
SM-2838,Pt1Li8O6,3.952403,2.323666
SM-20063,Li9N1S3,3.498401,2.475691
SM-9577,Lu6Mn6O18,1.0249489999999999,0.0
SM-9578,Lu4Mn4O12,1.574259,0.393273
SM-9579,Lu4Mn8O20,2.183779,1.017093
SM-12801,Lu1Na1Pd6O8,0.464258,0.0
SM-9583,Lu1Na1S2,3.316454,2.28095
SM-15063,Sr4Lu2Nb2O12,4.599318,3.047497
SM-13542,Lu4Ni4O12,0.7835719999999999,0.2026
SM-9585,Lu1Ni1Sb1,0.35731,0.19098
SM-9593,Lu4Rh4O12,2.660165,1.082057
SM-9594,Lu2V2O8,4.093169,3.000325
SM-9595,Lu2V2O8,4.030732,2.657308
SM-15800,Lu2V2O8,3.721262999999999,2.636314999999999
SM-12802,Sr4Lu2Ru2O12,2.115185,0.128079
SM-14027,Lu1P2O8Rb3,6.339071,4.649295
SM-9597,Lu4S16P4,3.164112,2.093066
SM-5736,Lu1P1,0.30871899999999997,0.0
SM-7309,Lu2P10,0.695538,0.0
SM-9603,Lu1Pt1Sb1,0.232019,0.0
SM-9607,Rb1Lu1S2,3.315142,2.292193
SM-9608,Se2Lu1Rb1,2.914869,1.980767
SM-9613,Lu1Tl1S2,1.822495,1.217431
SM-9614,Lu1Tl1Se2,1.6294600000000001,1.047762
SM-9616,Lu1Tl1Te2,1.192819,0.599993
SM-9617,Mg2Lu4Se8,2.312051,1.389553
SM-9618,Mn2Lu4S8,2.319239,1.363751
SM-9619,Mn2Lu4Se8,2.257988,1.3501400000000001
SM-9624,Lu8Pd4O16,2.055929,0.0
SM-9626,Lu4Sn4O14,4.072121,2.569779
SM-9627,Lu4Ti4O14,3.954099,2.395993
SM-9628,Lu4V4O14,1.878488,0.9731759999999999
SM-9630,Pb4Lu8S16,2.887463,2.046419
SM-9631,Pb4Lu8Se16,2.374295,1.613229
SM-5744,Lu4S6,3.5331259999999998,2.471396
SM-7315,Lu8S12,1.603308,0.0
SM-9633,Sr4Lu8S16,2.756651,1.775749
SM-9634,Zn4Lu8S16,3.37763,2.353745
SM-9635,Sr4Lu8Se16,2.28517,1.405615
SM-9640,Mg2Mn4O8,2.7682029999999997,1.375295
SM-9641,Mg2Mo2N4,1.466358,0.765575
SM-12803,Sr2Mo1Mg1O6,3.162328,1.9830839999999998
SM-12804,Sr2Mg1Mo1O6,3.119801,1.978189
SM-9642,Na2Mg2Sb2,1.593008,1.029784
SM-18562,Si4Mg4Na8O16,5.573228,3.906661
SM-14030,Si2Mg2Na4O8,5.571454,3.909185
SM-9644,Na4Mg2Sn2,0.27383199999999996,0.0
SM-12805,Se6Si2Mg1Na4,3.689336,2.757144
SM-14031,Mg2Te12O26,4.141635000000001,3.002818
SM-19551,Mg1O1,6.20401,4.493835
SM-1269,Mg1O1,6.279011,4.537507
SM-1092,Mg2O2,5.00278,3.389786
SM-19552,Mg2O2,4.907628,3.284454
SM-1093,Mg1O1,4.6276019999999995,3.038736
SM-993,Mg2O2,5.200547,3.566536
SM-19553,Mg4O8,6.088811,3.739039
SM-15724,Mg4P4O12,6.756458,5.236411
SM-20064,Mg2V2O6,3.945068,2.420696
SM-4507,Mg2Rh4O8,3.042557,1.261629
SM-3636,Sb8Mg4O16,3.196397,2.290856
SM-20548,Mg2Se2O8,4.817306,2.852068
SM-3637,Mg4Te8O20,3.257887,2.317857
SM-9651,Mg2Ti4O10,3.9924779999999997,2.521279
SM-20065,Mg4V8O20,3.607768,2.363828
SM-12807,O6Pb2Te1Mg1,3.714858,2.36695
SM-12808,Pb8Mg4W4O24,3.338312,2.317905
SM-12809,Pb2Mg1W1O6,3.363106,2.376802
SM-20201,Sr6Mg2Pt2O12,4.342828,2.723935
SM-3101,Mg1Pt3O6,1.171607,0.34727199999999997
SM-3519,Mg2Sb4O12,2.621329,1.011968
SM-12811,Sr2Mg1Te1O6,3.93404,2.3943119999999998
SM-2847,Mg2Ta4O12,4.172218,2.815748
SM-9652,Mg1V2O6,3.679003,2.51727
SM-14032,Mg4V8O24,3.080123999999999,2.123443
SM-9655,Mg2P2S6,3.895991,2.797553
SM-9656,Mg2P2Se6,2.974351,2.020417
SM-9657,Mg2Si2P4,1.967107,1.318816
SM-668,Mg2P8,1.175186,0.5146029999999999
SM-19554,Mg1S1,4.486224,3.415951
SM-277,Mg1S1,3.782173,2.786978
SM-9664,Mg2Sc4S8,2.631641,1.557109
SM-9665,Mg2Sc4Se8,2.060833,1.089393
SM-1609,Mg1Se1,2.627516,1.768883
SM-1519,Mg2Se2,3.565122,2.574685
SM-1545,Se8Mg4,2.581165,1.628641
SM-9666,Mg2Y4Se8,2.193167,1.29997
SM-9667,Mg4Sr4Si4,0.35794699999999996,0.040491
SM-4283,Mg2Te2,3.141129,2.36641
SM-4285,Mg4Te8,1.806046,1.091626
SM-4552,Mo6Mg4O16,2.871742,1.703241
SM-9671,Sr1Mg2N2,2.798415,1.725643
SM-12812,V6Mg4Na2O20,4.003068,2.82302
SM-14034,Mg8Si4O16,6.316534999999999,4.529919999999999
SM-15629,Mg8Si4O16,6.315094,4.527314
SM-9674,Mg4V4O14,3.7865349999999998,2.691088
SM-9677,Mg8Si4S16,4.032467,2.979317
SM-14035,Mg8Sn4S16,3.125525,2.09648
SM-9678,Sr1Mg2Sb2,1.549364,0.9638500000000001
SM-9679,Mg8Si4Se16,3.069618,2.132463
SM-14036,Mg8Sn4Se16,2.179561,1.3029449999999991
SM-5762,Mg2Si1,0.592441,0.218807
SM-7324,Mg2Sn1,0.092342,0.0
SM-1286,Mg24N16,2.694411,1.615642
SM-3103,Nb6Mg3O11,1.253918,0.239258
SM-14037,Pb3Te1Mg3P2O14,4.7446730000000015,3.481643
SM-9683,Mg6Te2O12,4.524795,2.901882
SM-836,Mg6P4,1.763382,1.095651
SM-669,Mg24P16,2.251255,1.60007
SM-4431,Mg3Sb2,0.668524,0.15333000000000002
SM-9687,Mg6Mn1O8,3.607325,2.233983
SM-6713,Si10Mg18,0.19153299999999998,0.0
SM-15726,Mn4Mo4O16,3.216656,2.417694
SM-20066,Mo4Mn4O16,1.861852,1.261571
SM-12813,Sr4Mn2Mo2O12,1.43646,0.808178
SM-12814,Sr2Mn1Mo1O6,1.204262,0.590421
SM-12815,Sr8Mn4Mo4O24,1.341894,0.685913
SM-20202,Mn2Te2Mo2O12,3.140364,2.381624
SM-14038,Mn2Te2Mo2O12,3.236954,2.401321
SM-9690,Mn4N8O24,4.34002,2.778548
SM-9691,Mn4Si4N8,3.647907,2.676685
SM-14039,Na2Mn2O4,3.279603,1.84676
SM-14040,Mn4Na4O8,2.816391999999999,1.613681999999999
SM-12816,Rb4Mn2Na2O8,3.292707,1.76963
SM-20203,Na4Mn4V4O16,3.376611,2.736023
SM-12817,O12Si4Mn2Na2,2.4528119999999998,1.023317
SM-18460,Mn2P4Na2O14,2.029318,0.616727999999999
SM-9693,Mn12Na24O24,2.402347,1.353751
SM-9695,Na10Mn2O8,2.783775,1.392002
SM-9696,Na12Mn2O8,1.979967,0.90344
SM-9697,Mn2Na12S8,2.878158,1.991403
SM-9698,Na12Mn2Se8,2.366229,1.531676
SM-9699,Na12Mn2Te8,2.27492,1.595764
SM-13543,Mn4Nb8O24,3.524886,2.658437
SM-4977,Nb4Zn4Mn2O16,3.582693,2.655119
SM-4835,Ni2Mn2O6,2.599927,1.694365
SM-12818,Mn2Ni2Sc4O12,2.51054,1.767493
SM-12819,Y4Mn2Ni2O12,2.506446,1.719336
SM-4826,Ni6Mn1O8,2.970055,2.033332
SM-12820,Pb10Sb4Mn2O22,2.120443,1.246253
SM-9710,Mn2Te12O26,3.24377,2.380106
SM-1190,Mn2O2,0.569128,0.0
SM-19555,Mn2O2,2.851659,1.7485300000000001
SM-12821,Ti4P6Mn1O24,3.758705,2.297453
SM-9711,Rb12Mn12O24,3.801688,2.358946
SM-19557,Mn4O8,2.570183,1.250061
SM-1000,Mn4O8,3.088441,1.3957169999999999
SM-7327,Mn4O8,2.248128,0.929473
SM-19559,Mn2O4,0.140545,0.0
SM-9712,Rb12Mn4O12,3.015231,1.704254
SM-9713,Mn4Sc4O12,2.089707,0.8946069999999999
SM-13544,Mn8Si8O24,4.263624,3.104117
SM-9714,Mn2Sn2O6,2.3292100000000002,1.215488
SM-9715,Sr4Mn4O12,3.073732,1.5898379999999999
SM-9716,Sr4Mn4O12,3.202388,1.6933449999999999
SM-13545,Sr6Mn6O18,2.524242,1.155906
SM-9717,Mn4Ti4O12,2.698112,1.708354
SM-9718,Mn2Ti2O6,3.14211,2.146866
SM-20067,Mn2Ti2O6,3.390162,2.376472
SM-9719,Mn4V4O12,0.860211,0.202592
SM-9720,Y4Mn4O12,1.552443,0.38728199999999996
SM-9721,Y4Mn4O12,2.285651,0.260231
SM-12822,Rb4Mn4P4O16,4.556368,3.355613
SM-9722,Rb4Mn4O16,3.179248,1.899189
SM-9723,Mn4Rb8O16,1.940112,0.522373
SM-9724,Mn2Rh4O8,2.71553,0.852171
SM-4920,Mn4Sb8O16,2.645922,1.797579
SM-9725,Mn2Se2O8,3.434347,2.194332
SM-15634,Mn4Se4O16,2.901589,1.934274
SM-14041,Sr4Mn2O8,1.8418619999999999,0.625594999999999
SM-9726,Mn4W4O16,2.974116,2.186821
SM-9727,Se4Mn2O10,3.746214,2.8005079999999998
SM-4923,Mn8Te16O40,3.082464,2.095135
SM-12824,Pb8W4Mn4O24,2.615316,1.798125
SM-12825,Pb8Mn4W4O24,2.613885,1.7949519999999999
SM-12826,Pb2Mn1W1O6,1.701967,0.9925759999999999
SM-12827,Pb8W4Mn4O24,2.619685,1.792344
SM-14042,Mn2Pt6O12,1.176823999999999,0.18644100000000002
SM-12828,Sr2Sb1Mn1O6,1.201221,0.231956
SM-4077,Sb4Mn4V4O24,1.9278359999999999,1.25245
SM-2957,Mn2Sb4O12,2.798494,1.727663
SM-9728,Mn2Se4O12,2.468768,1.270684
SM-12829,Sr4Mn2W2O12,2.420924,1.6681869999999999
SM-12830,Sr2Zr1Mn1O6,2.715318,1.336071
SM-4921,Mn4Ta8O24,4.088919,3.190678
SM-20068,Mn2V4O12,2.026331,1.349931
SM-20204,Sr4Mn2Si4O14,4.132163,2.958444
SM-4976,Te2Mn2V4O14,2.563973,1.597456
SM-9729,Mn2P2Rb2,1.7208649999999999,1.103369
SM-9731,Mn2P2S6,3.123575,2.269123
SM-9732,Mn2P2Se6,2.53701,1.753185
SM-12831,Rb4Mn2P4S12,3.336555,2.5152900000000002
SM-19564,Mn2P8,1.504369,0.454405
SM-7328,Mn4P16,1.7787169999999999,0.5905549999999999
SM-9734,Pd2Mn2Te2,0.025209,0.0
SM-9738,Rb2Mn2Sb2,1.634095,1.025131
SM-9739,Rb4Mn2S4,3.451689,2.560046
SM-9740,Rb4Mn2Se4,3.037554,2.185423
SM-9741,Rb4Mn2Te4,3.004409,2.247906
SM-5772,Mn2S2,1.316587,0.8471369999999999
SM-5773,Mn4S4,3.686163,2.801912
SM-6721,Mn2S2,3.552612,2.708115
SM-5774,Mn4S8,1.684289,0.875513
SM-5775,Mn4S8,1.461596,0.632686
SM-7329,Mn2S4,1.450758,0.6178939999999999
SM-9746,Mn2Sc4S8,2.014539,1.039611
SM-5776,Mn2Se2,1.147035,0.405534
SM-5777,Mn2Se2,1.594994,0.827859
SM-5778,Mn4Se4,3.111328,2.25789
SM-5779,Mn2Se2,1.377496,0.853452
SM-5780,Mn4Se8,1.37716,0.658055
SM-9751,Mn2Sr2Sn2,0.07880899999999999,0.0
SM-12832,Tl2Mn1Sn1Te4,0.814597,0.342053
SM-7605,Mn2Te2,1.473177999999999,0.850068
SM-7333,Mn4Te4,1.454051,0.835526
SM-7334,Mn4Te8,0.7665489999999999,0.234227
SM-9752,Mo2Mn4P24,0.8460369999999999,0.130419
SM-4917,Mn4Mo6O16,2.540056,1.497443
SM-9753,Na14Mn2O9,2.082794,1.004333
SM-9754,Na4Mn8O16,1.042497,0.295918
SM-9755,Mn8Na8O12,2.144316,1.096
SM-9756,Na8Mn8S12,3.414373,2.469618
SM-9757,Se12Mn8Na8,2.938651,2.012512
SM-9758,Na8Mn4O10,3.203366,1.8046419999999999
SM-20205,Nb4Zn4Mn4O18,2.737963,1.966826
SM-12833,Sr8Se4Mn8O16,2.129326,1.172812
SM-13548,Mn16Si8O32,3.799814,2.632925
SM-20070,O32Ti8Mn16,2.753175,1.75035
SM-20071,Zn2Mn4O8,2.619727,1.283404
SM-18935,Pb8Mn8O20,0.36613799999999996,0.0
SM-18178,Sr8Mn8O20,2.775156,1.570308999999999
SM-15224,Sr8Mn8O20,2.890649,1.5449730000000002
SM-13549,Y8Mn16O40,2.662854,0.407312
SM-9760,Mn4Sb4O14,1.096711,0.119127
SM-9761,Sc4Mn4O14,2.11713,0.971363
SM-18263,Mn4Sr6O14,1.654599,0.48751300000000003
SM-20072,Mn4V4O14,1.723188,1.187124
SM-9762,Y4Mn4O14,1.892534,0.826571
SM-9763,Te6Mn4O16,3.398127,2.487879
SM-12834,Pb4Mn4Si4O18,2.348835,0.8319369999999999
SM-13550,W2Mn4P24,0.558716,0.027590000000000003
SM-9765,Sr2Mn4P4,1.632318,0.951958
SM-9768,Mn8Si4S16,2.68221,1.878572
SM-9769,Mn4Sn2S8,0.8905059999999999,0.297718
SM-9770,Sn2Mn4S8,0.8435039999999999,0.28642
SM-9772,Mn8Si4Se16,2.0742,1.246813
SM-16088,Mn8Sn4Se16,1.320835,0.531561
SM-9780,Na4Mn6O14,2.905996,1.35669
SM-4965,Nb4Zn2Mn6O18,3.296116,2.104799
SM-9781,Nb6Mn3O11,1.260406,0.241582
SM-9783,Mn6Se6O20,1.101746,0.236311
SM-13551,Sr8Mn6O20,2.59368,1.214524
SM-12835,Pb2Mn6P6O24,1.265021,0.414188
SM-12836,Sr4Mn12P12O48,1.199174,0.439069
SM-13305,Pb3Te1Mn3P2O14,3.449574,2.515587
SM-15155,Rb4Mn6O8,2.226237,1.20858
SM-6727,Mn6O8,2.478832,1.242012
SM-1081,Mn12O16,2.303584,1.056457
SM-9785,Mn12Te4O24,2.246686,1.221933
SM-9786,Mn12W4O24,2.848506,1.976072
SM-3911,Mn6Zn2O14,2.758286,1.422848
SM-20073,Mn6V4O16,2.827843,2.161778
SM-18936,Rb4Mn6S8,2.675179,1.8398
SM-9787,Rb4Mn6Se8,3.219769,2.328549
SM-13553,Nb4Mn8O18,3.367452,2.357487
SM-9790,Mn8Si2O14,2.180161,1.306379
SM-18937,Mn8Ta4O18,4.139853,2.90169
SM-9791,Sr10Mn10O26,1.899411,0.810109
SM-4975,Pb3Mn5V2O16,1.281451,0.5781069999999999
SM-4953,Mn10V2O16,1.593597,0.6483709999999999
SM-19567,Mn5O8,1.4271289999999999,0.43473599999999996
SM-12837,Mo2Na10O8N2,3.792601,2.383372
SM-4534,Mo2Na8N4O4,3.569372,2.3862389999999998
SM-9802,Mo4N12Na12,2.672415,1.66585
SM-12838,Mo2Te8O24Na4,3.268796,2.242418
SM-9803,Mo4O20Na16,4.001768,2.645905
SM-3881,Ni4Mo4O16,2.8355,1.9364409999999999
SM-12839,Sr2Ni1Mo1O6,2.710593,1.9744169999999999
SM-12840,Sr2Ni1Mo1O6,2.67878,1.9007239999999999
SM-12841,Mo2Y4Se6O24,3.8387539999999998,2.671059
SM-20207,Rb8Mo4S12O4,2.431117,1.662245
SM-4180,Rb8Mo4S8O8,2.945704,2.107857
SM-4547,Rb8Mo4S8O8,2.893407,2.062522
SM-1134,Mo4O12,2.932755,1.7563039999999999
SM-19576,Mo8O24,2.16666,1.14722
SM-1135,Mo2O6,2.926854,1.749448
SM-2855,Pb2Mo2O8,3.197539,2.22479
SM-3638,Tl4Mo2O8,3.241434,2.363924
SM-3437,Tl4Mo2O8,3.618811,2.720329
SM-9806,Mo2Zn2O8,3.044245,1.973547
SM-9808,Mo4P4O20,3.098719,0.978498
SM-3639,Pb4Mo2O10,3.239767,2.331322
SM-20074,V2Mo2O10,3.130299,2.02424
SM-12842,Mo4Rb4P4O24,3.958628,2.481032
SM-14043,Tl4Mo4P4O24,3.5070200000000002,2.378856
SM-12843,Pb4Mo4Se4O24,2.780396,1.765931
SM-9810,Sb8Mo4O24,2.020098,1.257015
SM-13555,Mo16Sb32O96,2.14437,1.353197
SM-12844,Sr2Zn1Mo1O6,3.117727,2.065286
SM-12845,Sr2Zn1Mo1O6,3.168274,1.915975
SM-13556,Y8Mo4O24,3.055014,1.881106
SM-9811,Te8Mo4O28,3.672854,2.591374
SM-9812,Mo1V2O8,2.009036,1.110385
SM-670,Mo4P16,0.11953000000000001,0.0
SM-9817,Mo4S16Rb8,2.239219,1.4899149999999999
SM-9818,Rb8Mo4Se16,1.5961100000000001,0.9763879999999999
SM-431,Mo1S2,1.662018,1.080362
SM-327,Mo2S4,1.731633,1.139398
SM-4253,Mo2Se4,1.8507069999999999,1.291853
SM-4302,Mo1Se2,1.806462,1.252223
SM-4286,Mo2Te4,1.185445,0.768763
SM-9822,Mo4Sr10N14,2.106951,1.22725
SM-12847,Mo4P6Na2O26,2.939317,0.888639
SM-14044,Na1Rb3Mo2O8,5.619596,4.216277
SM-12848,Mo4Se4Na4O22,3.577102,2.389746
SM-12849,Ni12Mo8Se4O44,3.406011,2.430056
SM-13557,Ni6Mo4Te2O22,3.382625,2.523767
SM-12850,Pb2Mo4Se4O22,3.054571,2.021143
SM-12851,Mo4Sr2Se4O22,3.50343,2.363808
SM-20075,Mo2Y5O12,1.238134,0.08177899999999999
SM-13558,Mo2P4Si4O23,3.020522,0.8888539999999999
SM-18939,Zr2Mo4O16,3.941334,2.64093
SM-3438,Zr1Mo2O8,3.621623,2.349391
SM-2858,Zr1Mo2O8,4.337002,2.988982
SM-3898,Zn6Mo4O18,4.069884,2.635787
SM-12852,Na2Te3Mo3O16,3.339493,2.224697
SM-12853,Rb4Mo6Se2O24,3.422222,2.37066
SM-12854,Tl4Mo6Se2O24,3.309717,2.235877
SM-15038,Pb2Mo6P4O28,1.186041,0.306743
SM-12855,Mo6P4Sr2O28,1.307176,0.400989
SM-4543,Zn4Mo6O16,2.809457,1.656823
SM-9830,Tl2Mo6O18,1.230448,0.7654449999999999
SM-3159,Sn4Mo20O32,0.44740599999999997,0.0
SM-12857,O1Zn4P6N12,4.812737,3.512038
SM-1294,W2N36,2.3751700000000002,1.587126
SM-9856,Na1N1O2,4.413895,2.421871
SM-9857,Na2N2O6,4.982561,2.947996
SM-9858,Sn2Na2N2,1.690123,0.9743200000000001
SM-3923,Nb4O4N4,2.516827,1.4885099999999991
SM-9863,S8N4O4,3.005967,2.021194
SM-3143,Ta4O4N4,2.930298,1.875344
SM-9864,Ta4O4N4,3.218523,2.165756
SM-20208,Ta2Sr2N2O4,1.983797,0.79798
SM-3746,Tl3N3O6,2.861712,1.351037
SM-19619,S4N4,2.739213,1.9380629999999999
SM-9872,Sr3Sb1N1,0.969834,0.233011
SM-19627,Tc1N1,0.392521,0.0
SM-9874,Y12N4Te12,1.772865,1.077
SM-1316,Tl2N2,0.322523,0.0
SM-5795,V2N2,0.8271219999999999,0.323428
SM-19639,Y1N1,3.084559,2.088062
SM-19640,Y2N2,2.079137,0.812363
SM-19641,Y2N2,1.828233,0.718843
SM-19643,Y2N2,1.338158,0.261525
SM-1287,Y1N1,1.099241,0.18689599999999998
SM-9875,Nb1Na1N2,1.622383,0.7965409999999999
SM-9876,Na1Ta1N2,2.092961,1.221931
SM-4513,W2Na8N4O4,3.335254,2.158202
SM-4834,Ni4N8O24,4.811738,3.248757
SM-4775,Ni4N8O24,5.085172999999999,3.436972
SM-9877,S6O28N4,3.407267,1.502402
SM-14045,Pd1S8O28N2,2.084516,0.359562999999999
SM-12858,Se2S4O4N4,2.5721600000000002,1.678547
SM-9878,S6N4O4,2.325451,1.529142
SM-19652,O12N8,0.689735,0.0
SM-19653,N6O12,4.394878,2.79669
SM-19654,N4O8,4.298106,2.678185
SM-9879,S12O20N8,4.043686,2.726237
SM-19656,N4O10,2.512686,0.518384
SM-14046,Pd2O12N4,3.433736,1.473994
SM-12859,Pb4Se2O16N4,4.042204,2.438614
SM-9880,Pb4S8N8,1.962134,1.22894
SM-9881,Pd4S24N8,1.915116,1.099439
SM-9882,S1Zr2N2,1.434801,0.5963769999999999
SM-9883,Zr4N4S2,1.464117,0.595333
SM-19674,S4N4,3.831394,2.823356
SM-19675,S16N8,0.481214,0.080025
SM-9884,Zr4N4Se2,1.159275,0.36091
SM-9885,Sr4Si4N8,4.053362,2.865449
SM-9886,Sr2Ti2N4,1.749445,0.7211759999999999
SM-9887,Sr1Zr1N2,1.176909,0.270574
SM-9888,Sr2Zn1N2,1.715306,0.555327
SM-19679,W1N2,1.857936,1.05008
SM-19680,W2N4,2.145698,1.214075
SM-1296,Zn24N16,1.220565,0.747456
SM-12860,Rb4Na2N6O18,5.039921,3.020329
SM-1351,Na1N3,5.044904,3.77923
SM-1350,N3Na1,5.043561,3.778109
SM-9889,W4N12Na12,2.994801,1.951357
SM-9890,Re2Na8N6,3.692132,2.463764
SM-9891,Nb4Sr8N12,3.244844,2.26807
SM-9892,Zn4P2N6,4.360119,3.358316
SM-1352,Rb1N3,4.956521,3.73277
SM-1282,Rb2N6,5.448978,4.454601
SM-9893,Sr8Ta4N12,3.463959,2.469184
SM-1395,Tl2N6,1.988743,1.264317
SM-12861,Pd2Na4N8O24,3.770695,1.8111439999999999
SM-12862,Pd2Rb4O24N8,3.967777,2.02574
SM-4515,Y4Si6O6N8,4.227345,2.862752
SM-3882,Zr21N12O24,4.176096,2.920551
SM-19682,S16N16,3.111326,2.169887
SM-19683,S16N16,3.096755,2.14463
SM-1288,Se8N8,2.581105,1.743376
SM-1361,Se16N16,2.5809100000000003,1.729355
SM-19684,Si12N16,5.074254,3.622282
SM-1353,Si12N16,6.143074,4.697572
SM-1273,Si6N8,5.74863,4.281955
SM-1343,Si6N8,5.752798,4.285905
SM-1344,Si18N24,4.442479,3.032738
SM-19685,Si6N8,4.730475,3.392646
SM-1289,Sn6N8,1.45835,0.381899
SM-19686,Zr6N8,1.657314,0.7710549999999999
SM-1290,Zr12N16,1.967163,1.069512
SM-1362,Zr12N16,1.967589,1.06978
SM-1363,Zr6N8,1.549379,0.680295
SM-6737,P6N10,4.967159,3.570525
SM-19687,P3N5,4.119561,2.665406
SM-1364,Ta12N20,0.322839,0.0
SM-1291,Ta6N10,2.10297,1.181966
SM-12863,Rh1Na3N6O12,4.349434,2.566408
SM-3857,S14N12O16,3.401987,2.180321
SM-19688,N12S10,3.092066,2.049545
SM-1391,Sr2N12,4.874448,3.661743
SM-1397,Zn4N24,4.481151,3.296843
SM-1392,Zn6N36,4.816958,3.615548
SM-1355,Zn4N24,4.400614,3.229467
SM-12864,Y2Sr2Si8N14,4.071293,2.806203
SM-1354,Sb2N18,3.006869,2.233109
SM-1283,Sb2N18,3.444056,2.454469
SM-9895,Sn12Na10Sr1,0.984767,0.665053
SM-4523,Na2Nb2O4,2.27473,1.489616
SM-3662,Nb4Na4O12,3.686072,2.373858
SM-9896,Na8Nb8O24,3.709801,2.384578
SM-9897,Na4Nb4O12,2.939153,1.705323
SM-9898,Na1Nb1O3,2.80775,1.572292
SM-9899,Nb8Na8O24,3.1135,1.862331
SM-3781,Na2Nb2O6,2.885102,1.616006
SM-3666,Nb4Na4O12,3.411349,2.13782
SM-2860,Nb4Na4O12,3.935821,2.602112
SM-3664,Nb4Na4O12,3.694668,2.402748
SM-3665,Nb4Na4O12,3.789729,2.472847
SM-9900,Na2Nb2O6,4.221467,2.880465
SM-20549,Nb4Na4O12,3.039781,1.786232
SM-9901,Na1Nb1O3,2.788355,1.556008
SM-3782,Na1Nb1O3,2.833721,1.583436
SM-9902,Na8Nb8O24,3.35408,2.102153
SM-9903,Na8Nb8O24,3.399438,2.105827
SM-9904,Na8Nb8O24,4.259869,2.9180669999999997
SM-9905,Na2Nb2S4,1.127151,0.6423479999999999
SM-14047,Nb2S12Na2,2.508886,1.663257
SM-9906,Na2Nb2Se4,0.9719519999999999,0.514456
SM-2861,Nb6Na2O16,3.941651,2.514502
SM-3440,Nb6Na2O16,3.6754029999999998,2.298892
SM-4839,Na2Ni2O4,2.100798,0.569591
SM-18941,V12O22Na2,1.004522,0.24743199999999999
SM-12865,Na2Sn4P6O24,4.919607,3.059946
SM-12866,Na2Ti4P6O24,3.785821,2.280519
SM-12867,Sr8Na2Sb6O24,3.592531,2.082253
SM-9907,Na2Rb2O2,3.3872619999999998,2.052749
SM-2862,Rh1Na1O2,3.198998,1.450178
SM-3105,Na3Tl3O6,1.648988,0.627477
SM-18942,Na2V2O4,2.057628,1.4144889999999999
SM-18943,Na1V1O2,0.508026,1.584646
SM-20077,Na2V2O4,2.548969,1.569821
SM-9909,Na4Sb4O12,3.060387,1.47683
SM-2865,Sb2Na2O6,4.565537,2.889988
SM-3520,Na4Sb4O12,2.599313,1.351633
SM-9910,Na4Ta4O12,3.97908,2.661577
SM-9911,Na4Ta4O12,3.941088,2.628344
SM-9912,Na1Ta1O3,3.528988,2.238926
SM-9913,Na1Ta1O3,3.522053,2.23244
SM-20550,Na4Ta4O12,3.676375,2.37759
SM-3443,Na2Ta2O6,3.545208,2.237779
SM-3668,Na1Ta1O3,3.529549,2.238931
SM-3442,Ta4Na4O12,3.977051,2.659451
SM-14048,V4Na4O12,4.452695999999999,3.222472
SM-14049,Na4V4O12,4.457168,3.223361
SM-19690,Na1O3,2.802337,0.533755
